code,report_type,release_date,analysis_year,manufacturer,device_name,device_type,title,content_title,sensor_modality,pixel_pitch_um,resolution_mp,resolution_x,resolution_y,optical_format,active_si_thickness_um,optical_stack_height_um,cfa_thickness_um,cfa_thickness_min_um,cfa_thickness_max_um,ocl_pitch_um,color_filter_pitch_um,grid_pitch_um,die_area_mm2,die_size_text,package_dimensions_text,cis_foundry,cis_process_nm,isp_process_nm,pixel_beol_metal_pitch_nm,pixel_sharing,pixel_architecture,transistors_per_pixel,subpixels_per_pixel,illumination,shutter,transfer_gate_type,is_stacked,has_dbi,has_dti,dti_type,dti_depth_um,dti_width_um,dti_width_nm,dti_aspect_ratio,dti_fill_material,dti_liner_material,dti_biasing,cfa_pattern,microlens_type,grid_material,metal_stack,has_hdr,has_lofic,has_pdaf,source_html,source_pdf,stack_config,tcad_profile
DEP-1806-801,DEP,2018-09-12T00:00:00.000+00:00,2018,SmartSens,SC130GS,CMOS Image Sensor,SmartSens SC130GS Global Shutter CIS Device Essentials Plus Folder,,global_shutter_cis,4.0,,,,,1.9,,,,,,,,,,,,,,,,standalone,4.0,,back_illuminated,global,,,,,,,,,,,,,bayer,,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/044_DEP-1806-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/044_DEP-1806-801/SmartSens_SC130GS_DEP-1806-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_1806_801_smartsens_sc130gs.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_1806_801_smartsens_sc130gs/profile.json
DEP-1810-801,DEP,2018-12-14T00:00:00.000+00:00,2018,OmniVision,OS05A20,Image Sensors,OmniVision OS05A20 Device Essentials Plus Report,,nir_cis,2.0,,,,,3.6,,,,,,,,,,,,,,,,two_shared,,,back_illuminated,,,,,true,full_depth_front_dti,2.2,0.19,190.0,,,,,bayer,gapless_ocl,tin,,true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/043_DEP-1810-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/043_DEP-1810-801/OmniVision_OS05A20_BI_CIS_DEP-1810-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_1810_801_omnivision_os05a20.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_1810_801_omnivision_os05a20/profile.json
DEP-1811-801,DEP,2019-01-24T00:00:00.000+00:00,2019,Sony,IMX424_CIS,CMOS Image Sensor,Sony IMX424 Device Essentials Plus Report,,cmos_image_sensor,2.25,,,,"1/1.7""",2.7,,,,,,,,,,,,,,,,two_shared,,,back_illuminated,,,true,,,,,,,,,,,,gapless_ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/042_DEP-1811-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/042_DEP-1811-801/Sony_IMX424_BI_CIS_DEP-1811-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_1811_801_sony_imx424_cis.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_1811_801_sony_imx424_cis/profile.json
DEP-1811-802,DEP,2019-01-31T00:00:00.000+00:00,2019,Sony,IMX250MZR,CMOS Image Sensor,Sony IMX250MZR Device Essentials Plus,,global_shutter_cis,3.45,,,,"2/3""",,,,,,,,,,,,,,,,,two_shared,,,front_illuminated,global,,,,,,,,,,,,,monochrome,gapless_ocl,tin,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/041_DEP-1811-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/041_DEP-1811-802/Sony_IMX250MZR_FI_CIS_DEP-1811-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_1811_802_sony_imx250mzr.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_1811_802_sony_imx250mzr/profile.json
DEP-1901-801,DEP,2019-03-29T00:00:00.000+00:00,2019,Sony,PCT-AL10_Dual-Rear-Cam1_ISP,Image Processor,Sony IMX586 Device Essentials Plus Summary,,cmos_image_sensor,0.8,48.0,,,,3.6,,,,,,,,,,,,,,,,quad_pixel,12.0,,back_illuminated,,,true,true,true,full_depth_front_dti,,0.075,75.0,,,,,quad_bayer,gapless_ocl,w,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/reports/029_DEP-1901-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/pdfs/029_DEP-1901-801/Sony_IMX586_BI_Stacked_CIS_DEP-1901-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_1901_801_sony_pct_al10_dual_rear_cam1_isp.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_1901_801_sony_pct_al10_dual_rear_cam1_isp/profile.json
DEP-1901-802,DEP,2019-05-07T00:00:00.000+00:00,2019,Samsung,S5KGM1,CMOS Image Sensor,Samsung S5KGM1SP 48 MP Stacked BI ISOCELL Plus CIS Device Essentials Plus,,cmos_image_sensor,0.8,48.0,,,,3.7,,,,,,,,,,,,,,,,four_shared,11.0,,back_illuminated,,vertical_transfer_gate,true,,true,full_depth_front_dti,,,,,new_material_unspecified,,,tetracell_bayer,gapless_ocl,tin,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/039_DEP-1901-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/039_DEP-1901-802/Samsung_S5KGM1SP_BI_CIS_DEP-1901-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_1901_802_samsung_s5kgm1.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_1901_802_samsung_s5kgm1/profile.json
DEP-1902-801,DEP,2019-05-10T00:00:00.000+00:00,2019,GPixel Inc,GMAX0505-BM,CMOS Image Sensor,GPixel GMAX0505 (TPSCo. 2.5 um Global Shutter) 	 Device Essentials Plus,,global_shutter_cis,2.5,25.0,,,"1""",,3.8,,,,,,,,,,,,,,,two_shared,8.0,,front_illuminated,global,,,,,,,,,,,oxide,,,gapless_ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/038_DEP-1902-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/038_DEP-1902-801/GPixel_GMAX0505_FI_GS_CIS_DEP-1902-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_1902_801_gpixel_inc_gmax0505_bm.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_1902_801_gpixel_inc_gmax0505_bm/profile.json
DEP-1905-803,DEP,2019-10-03T00:00:00.000+00:00,2019,Sony,IMX362,CMOS Image Sensor,Sony IMX362 Device Essentials Plus,,cmos_image_sensor,1.4,12.0,,,"1/2.55""",2.9,,,,,,,,,,,,,,,,dual_pixel,11.0,,back_illuminated,,,true,true,true,full_depth_front_dti,,,,,,,,bayer,gapless_ocl,w,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/037_DEP-1905-803.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/037_DEP-1905-803/Sony_IMX362_BI_Stacked_CIS_DEP-1905-803.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_1905_803_sony_imx362.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_1905_803_sony_imx362/profile.json
DEP-1911-801,DEP,2020-02-18T00:00:00.000+00:00,2020,Samsung,S5K3J1SX03_CIS,CMOS Image Sensor,"Samsung S5K3J1SX03, 10 MP Resolution, 1.22 μm Pixel Pitch, Stacked BI Dual Photodiode PDAF CIS Device Essentials Plus Summary",,cmos_image_sensor,1.22,10.0,,,,2.6,,,,,,,,,,,,,,,,dual_pixel,11.0,,back_illuminated,,,true,,true,full_depth_front_dti,,,,,,,,bayer,ocl,w,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/036_DEP-1911-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/036_DEP-1911-801/Samsung_S5K3J1SX03_BI_CIS_Dual_Pixel_DEP-1911-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_1911_801_samsung_s5k3j1sx03_cis.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_1911_801_samsung_s5k3j1sx03_cis/profile.json
DEP-1912-801,DEP,2020-03-27T00:00:00.000+00:00,2020,OmniVision,OV24A1Q,CMOS Image Sensor,OmniVision OV24A1Q Device Essentials Plus,,cmos_image_sensor,0.9,24.0,,,"1/2.83""",3.0,,,,,,,,,,,,,,,,four_shared,75.0,,,,,true,true,true,partial_depth_back_dti,,,,10.0,,,,bayer,gapless_ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/035_DEP-1912-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/035_DEP-1912-801/OmniVision_OV24A1Q_DEP-1912-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_1912_801_omnivision_ov24a1q.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_1912_801_omnivision_ov24a1q/profile.json
DEP-2002-801,DEP,2020-04-20T00:00:00.000+00:00,2020,Samsung,S5KGH1,CMOS Image Sensor,Samsung S5KGH1SM Device Essentials Plus,,cmos_image_sensor,0.7,43.7,16,16,,3.7,,,,,,,,,,,,,,,,,11.0,,back_illuminated,,vertical_transfer_gate,true,,true,full_depth_front_dti,,,,,,,,tetracell_bayer,gapless_ocl,w,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/034_DEP-2002-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/034_DEP-2002-801/Samsung_S5KGH1SM_BI_CIS_DEP-2002-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2002_801_samsung_s5kgh1.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2002_801_samsung_s5kgh1/profile.json
DEP-2004-801,DEP,2020-08-04T00:00:00.000+00:00,2020,ON Semi,LI-AR0820-GMSL2_Front-Cam,CMOS Image Sensor,ON Semiconductor AR0820AT Device Essentials Plus,,cmos_image_sensor,2.1,8.3,,,,2.9,,,,,,,,,,,,,,,,four_shared,75.0,,back_illuminated,,,true,true,true,partial_depth_back_dti,,,,8.9,,,,,gapless_ocl,w,,true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/032_DEP-2004-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/032_DEP-2004-801/ON_Semiconductor_AR0820AT_DEP-2004-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2004_801_on_semi_li_ar0820_gmsl2_front_cam.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2004_801_on_semi_li_ar0820_gmsl2_front_cam/profile.json
DEP-2004-802,DEP,2020-06-30T00:00:00.000+00:00,2020,Sony,IMX608,CMOS Image Sensor,Sony IMX608 Device Essentials Plus,,cmos_image_sensor,1.12,40.0,16,32,"1/1.54""",3.2,,,,,,,,,,,,,,,,quad_pixel,13.0,,,,,true,true,true,full_depth_front_dti,,,,12.5,,,,quad_bayer,gapless_ocl,w,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/033_DEP-2004-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/033_DEP-2004-802/Sony_IMX608_BI_Stacked_CIS_DEP-2004-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2004_802_sony_imx608.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2004_802_sony_imx608/profile.json
DEP-2103-801,DEP,2021-06-10T00:00:00.000+00:00,2021,Leopard Imaging Inc,OX08A4Y-GMSL,Evaluation Kit,OmniVision OX08A Device Essentials Plus,,cmos_image_sensor,2.1,8.3,,,"1/1.73""",2.9,,,,,,,,,,,,,,,,four_shared,2.0,,back_illuminated,,,true,true,true,partial_depth_back_dti,0.19,,,11.0,,,,,gapless_ocl,w,,true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/reports/016_DEP-2103-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/pdfs/016_DEP-2103-801/OmniVision_OX08A_DEP-2103-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2103_801_leopard_imaging_inc_ox08a4y_gmsl.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2103_801_leopard_imaging_inc_ox08a4y_gmsl/profile.json
DEP-2103-802,DEP,2021-06-08T00:00:00.000+00:00,2021,Leopard Imaging Inc,LI-IMX490-GW5400,Camera,Sony IMX490 Device Essentials Plus,,cmos_image_sensor,3.0,,,,"1/1.55""",3.1,,,,,,,,,,,,,,,,standalone,,,back_illuminated,,vertical_transfer_gate,true,,true,full_depth_front_dti,2.3,0.175,175.0,13.0,,,,bayer,gapless_ocl,w,,true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/reports/017_DEP-2103-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/pdfs/017_DEP-2103-802/Sony IMX490_DEP-2103-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2103_802_leopard_imaging_inc_li_imx490_gw5400.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2103_802_leopard_imaging_inc_li_imx490_gw5400/profile.json
DEP-2103-803,DEP,2021-06-01T00:00:00.000+00:00,2021,Samsung,S5K231YX,,"Samsung S5K231YX, VGA, 0.3 MP, 9.0 μm Pixel Pitch Back-Illuminated Dynamic Vision Sensor Device Essentials Plus Summary",,cmos_image_sensor,9.0,0.3,,,,2.5,,,,,,,,,,,,,,,,,36.0,,back_illuminated,,,true,,true,back_dti,,,,,,,,,ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/reports/018_DEP-2103-803.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/pdfs/018_DEP-2103-803/Samsung_S5K231YX_DEP-2103-803.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2103_803_samsung_s5k231yx.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2103_803_samsung_s5k231yx/profile.json
DEP-2103-804,DEP,2021-08-05T00:00:00.000+00:00,2021,Samsung,S5KGN2,CMOS Image Sensor,Samsung ISOCELL GN2 Device Essentials Plus,,cmos_image_sensor,1.4,50.0,,,"1/12""",2.8,,,,,,,,,,,,,,,,dual_pixel,,,back_illuminated,,,true,,true,full_depth_front_dti,2.3,,,,,,,tetracell_bayer,gapless_ocl,w,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/030_DEP-2103-804.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/030_DEP-2103-804/Samsung_S5KGN2SP_DEP-2103-804.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2103_804_samsung_s5kgn2.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2103_804_samsung_s5kgn2/profile.json
DEP-2104-801,DEP,2021-07-23T00:00:00.000+00:00,2021,Sony,IMX991-AABA,Image Sensor,Sony IMX990 Device Essentials Plus,,swir_image_sensor,5.0,,,,"1/2""",,,,,,,,,,,,,,,,,standalone,,,,global,,,true,true,back_dti,,,,,,,,,ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/031_DEP-2104-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/031_DEP-2104-801/Sony_IMX990_DEP-2104-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2104_801_sony_imx991_aaba.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2104_801_sony_imx991_aaba/profile.json
DEP-2112-802,DEP,2022-06-01T00:00:00.000+00:00,2022,Canon,LC1720_CIS,CMOS Image Sensor,Canon LC1720 Full Frame 24.1 MP 6.0 μm Pixel Stacked Back-Illuminated CIS from Canon EOS R3 Device Essentials Plus,,cmos_image_sensor,6.0,24.1,,,,3.1,8.0,,,,,,,,,,,,,,,standalone,,,back_illuminated,,,true,true,true,full_depth_front_dti,,,,,,tin,,bayer,gapless_ocl,tin,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/027_DEP-2112-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/027_DEP-2112-802/Canon_LC1720_DEP-2112-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2112_802_canon_lc1720_cis.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2112_802_canon_lc1720_cis/profile.json
DEP-2201-801,DEP,2022-05-12T00:00:00.000+00:00,2022,OmniVision,OV60A,CMOS Image Sensor,OmniVision OV60A Device Essentials Plus,,cmos_image_sensor,0.61,60.0,,,"1/2.8""",2.9,1.6,0.83,0.83,0.85,,,,,,,,,,,,eight_shared,14.0,,back_illuminated,,,true,true,true,partial_depth_back_dti,,,,10.6,,,,bayer,gapless_ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/028_DEP-2201-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/028_DEP-2201-801/OmniVision_OV60A_DEP-2201-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2201_801_omnivision_ov60a.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2201_801_omnivision_ov60a/profile.json
DEP-2202-801,DEP,2022-07-13T00:00:00.000+00:00,2022,Sony,IMX636AAMR-ES,Unclassified,Sony IMX636 0.92 MP 4.86 μm Pixel Pitch Event-Based Vision Sensor Device Essentials Plus,,event_image_sensor,4.86,0.92,1280,720,"1/2.5""",6.8,4.2,,,,,,,,,,,,,,,standalone,,,back_illuminated,,,true,true,true,full_depth_front_dti,0.57,,,11.9,,tin,,monochrome,gapless_ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/reports/010_DEP-2202-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/pdfs/010_DEP-2202-801/Sony_IMX636_DEP-2202-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2202_801_sony_imx636aamr_es.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2202_801_sony_imx636aamr_es/profile.json
DEP-2206-801,DEP,2022-09-14T00:00:00.000+00:00,2022,Sony,IMX662,CMOS Image Sensor,Sony IMX662 2.1 MP Resolution 2.9 µm Pixel Pitch CMOS Image Sensor with STARVIS 2 Device Essentials Plus,,nir_cis,2.9,2.1,,,"1/2.8""",6.6,2.6,0.5,0.5,0.55,,,,,,,,,,,,standalone,,,back_illuminated,,dual_vertical_transfer_gate,true,true,true,full_depth_front_dti,0.23,,,28.7,oxide,tin,,bayer,gapless_ocl,w,,true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/026_DEP-2206-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/026_DEP-2206-801/Sony_IMX662_DEP-2206-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2206_801_sony_imx662.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2206_801_sony_imx662/profile.json
DEP-2207-801,DEP,2022-10-07T00:00:00.000+00:00,2022,STMicroelectronics,55G0AB,CMOS Image Sensor,STMicroelectronics 55G0AB 0.4 MP 2.6 μm Pixel Pitch IR Camera from Surface Pro 8 Device Essentials Plus,,global_shutter_cis,2.6,0.4,,,"1/1.9""",4.1,,,,,,,,,,,,,,,,standalone,,,back_illuminated,global,,true,true,true,full_depth_front_dti,5.9,0.19,190.0,31.0,polysilicon,,,,gapless_ocl,w,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/025_DEP-2207-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/025_DEP-2207-801/STMicroelectronics_55G0AB_DEP-2207-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2207_801_stmicroelectronics_55g0ab.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2207_801_stmicroelectronics_55g0ab/profile.json
DEP-2209-801,DEP,2022-12-07T00:00:00.000+00:00,2022,Apple,iPhone 14 Pro,5G Handset,Apple iPhone 14 Pro 48 MP Rear-Facing Main Camera Device Essentials Plus,,cmos_image_sensor,1.22,48.0,,,"1/1.28""",3.6,1.6,0.5,0.5,0.53,,,,,,,,,,,,quad_pixel,12.0,,back_illuminated,,,true,true,true,full_depth_front_dti,2.8,,,,,,,quad_bayer,gapless_ocl,w,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/reports/009_DEP-2209-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/pdfs/009_DEP-2209-801/Sony_iPhone 14 Pro 48MP Rear-Facing BI Stacked CIS_DEP-2209-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2209_801_apple_iphone_14_pro.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2209_801_apple_iphone_14_pro/profile.json
DEP-2211-801,DEP,2023-04-20T00:00:00.000+00:00,2023,Stratio,BeyonSense 1,Camera,Stratio BeyonSense 128×128 Resolution 35 μm Pixel Pitch FI Ge-on-Si SWIR Image Sensor Device Essentials Plus,,swir_image_sensor,,,128,128,,,,,,,,,,,,,,,,,,standalone,,,front_illuminated,,,,,true,back_dti,,,,,,,,,ocl,,,,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/reports/007_DEP-2211-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/pdfs/007_DEP-2211-801/Stratio_BeyonSense_SWIR_DEP-2211-801.pdf,,
DEP-2301-801,DEP,2023-05-12T00:00:00.000+00:00,2023,Sony,IMX758,CMOS Image Sensor,Sony IMX758 Device Essentials Plus,,cmos_image_sensor,0.7,50.0,,,"1/2.4""",4.5,1.4,,,,,,,,,,,,,,,quad_pixel,12.0,,back_illuminated,,vertical_transfer_gate,true,true,true,full_depth_front_dti,3.4,,,,,tin,,quad_bayer,gapless_ocl,w,,,,true,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/reports/024_DEP-2301-801.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_dep_a6pf30000009PYHAA2/html/pdfs/024_DEP-2301-801/Sony_IMX758_DEP-2301-801.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2301_801_sony_imx758.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2301_801_sony_imx758/profile.json
DEP-2304-802,DEP,2023-09-12T00:00:00.000+00:00,2023,Sony,LI-IMX728-9295_Front-Cam_ISP,Image Processor,Sony IMX728 Device Essentials Plus,,cmos_image_sensor,2.1,,,,"1/1.72""",4.1,,,,,,,,,,,,,,,,standalone,,,back_illuminated,,,true,true,true,partial_depth_back_dti,3.1,0.225,225.0,,,,,bayer,gapless_ocl,w,,true,,,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/reports/005_DEP-2304-802.html,/Users/seongcheoljeong/Sensor_DB_TechInsight/techinsights_html_download_missing_dep_a6pf30000009PYHAA2/html/pdfs/005_DEP-2304-802/Sony_IMX728_DEP-2304-802.pdf,/Users/seongcheoljeong/FDTD/sensor_db/generated_stack_configs/dep_2304_802_sony_li_imx728_9295_front_cam_isp.json,/Users/seongcheoljeong/FDTD/sensor_db/generated_tcad_profiles/dep_2304_802_sony_li_imx728_9295_front_cam_isp/profile.json
